uid,name,location,togo,notification hot checkin,news hot checkin,notification hot spot,news hot spot,viewed checkin,liked,saved,type,timestamp
U74,Alice,藝術工坊,True,False,False,False,False,False,False,False,report togo,1564296175
U74,Alice,馬偕上岸處,True,False,False,False,False,False,False,False,report togo,1564296281
U29,p3,蒸汽火車BK20,False,False,False,False,False,False,False,False,report anywhere,1564291929
U29,p3,烤鳥蛋達人,False,False,False,False,False,False,False,False,report anywhere,1564293340
U29,p3,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere,1564293475
U29,p3,紅毛城,True,False,False,False,False,False,False,False,report anywhere,1564297148
U29,p3,齊柏林館,False,False,False,False,False,False,False,False,report anywhere,1564297591
U29,p3,紅城小鋪,False,False,False,False,False,False,False,False,report anywhere,1564300327
U51,Shawn,淡水老街,False,False,False,False,False,False,False,False,report anywhere,1564291174
U51,Shawn,麻吉奶奶,False,False,False,False,False,False,False,False,report anywhere,1564291974
U51,Shawn,馬偕雕像,False,False,False,False,False,False,False,False,report anywhere,1564292534
U51,Shawn,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere,1564292620
U51,Shawn,多田榮吉故居,False,False,False,False,False,False,False,False,report anywhere,1564293047
U51,Shawn,小白宮,False,False,False,False,False,False,False,False,report anywhere,1564296067
U51,Shawn,教士會館,False,False,False,False,False,False,False,False,report anywhere,1564296342
U51,Shawn,真理大學,False,False,False,False,False,False,False,False,report anywhere,1564296733
U51,Shawn,真理大學禮拜堂,False,False,False,False,False,False,False,False,report anywhere,1564296910
U51,Shawn,理學堂大書院,False,False,False,False,False,False,False,False,report anywhere,1564297179
U51,Shawn,紅毛城,False,False,False,False,False,False,False,False,report anywhere,1564297994
U51,Shawn,海關碼頭,False,False,False,False,False,False,False,False,report anywhere,1564299005
U51,Shawn,福佑宮,False,False,False,False,False,False,False,False,report anywhere,1564300172
U51,Shawn,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564290921
U51,Shawn,金色水岸自行車道,True,False,False,False,False,False,False,False,report togo,1564291257
U51,Shawn,合益魚酥,True,False,False,False,False,False,False,False,report togo,1564291743
U51,Shawn,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo,1564292080
U51,Shawn,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo,1564292250
U51,Shawn,可口魚丸,True,False,False,False,False,False,False,False,report togo,1564292261
U51,Shawn,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo,1564292413
U51,Shawn,文化阿給,True,False,False,False,False,False,False,False,report togo,1564293382
U48,Josh,穀牌倉庫,False,False,False,False,False,False,False,False,report anywhere,1564289786
U48,Josh,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere,1564296951
U48,Josh,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564290303
U48,Josh,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564290327
U48,Josh,金色水岸,True,False,False,False,False,False,False,False,report togo,1564290642
U48,Josh,金色水岸,True,False,False,False,False,False,False,False,report togo,1564290652
U48,Josh,蒸汽火車BK20,True,False,False,False,False,False,False,False,report togo,1564296217
U48,Josh,蒸汽火車BK20,True,False,False,False,False,False,False,False,report togo,1564296239
U48,Josh,淡水老街,True,False,False,False,False,False,False,False,report togo,1564296425
U48,Josh,紅毛城,True,False,False,False,False,False,False,False,report togo,1564297829
U48,Josh,海關碼頭,True,False,False,False,False,False,False,False,report togo,1564298130
U48,Josh,海關碼頭,True,False,False,False,False,False,False,False,report togo,1564298157
U48,Josh,金色水岸自行車道,True,False,False,False,False,False,False,False,report togo,1564300407
U48,Josh,金色水岸自行車道,True,False,False,False,False,False,False,False,report togo,1564300425
U78,兩津堪吉,,False,False,False,False,False,False,False,False,report anywhere,1564290387
U78,兩津堪吉,理學堂大書院,False,False,False,False,False,False,False,False,report anywhere,1564295193
U78,兩津堪吉,真理大學禮拜堂,False,False,False,False,False,False,False,False,report anywhere,1564295312
U78,兩津堪吉,真理大學,False,False,False,False,False,False,False,False,report anywhere,1564295340
U78,兩津堪吉,海關碼頭,False,False,False,False,False,False,False,False,report anywhere,1564299875
U78,兩津堪吉,福佑宮,False,False,False,False,False,False,False,False,report anywhere,1564300885
U78,兩津堪吉,信不信由你搜奇博物館,False,False,False,False,False,False,False,False,report anywhere,1564302013
U78,兩津堪吉,海關碼頭,False,False,False,False,False,False,False,False,report anywhere,1564304211
U78,兩津堪吉,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564290323
U78,兩津堪吉,紅毛城,True,False,False,False,False,False,False,False,report togo,1564293482
U78,兩津堪吉,淡水老街,True,False,False,False,False,False,False,False,report togo,1564293500
U78,兩津堪吉,紅毛城,True,False,False,False,False,False,False,False,report togo,1564293684
U78,兩津堪吉,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564293693
U78,兩津堪吉,淡水老街,True,False,False,False,False,False,False,False,report togo,1564293704
U78,兩津堪吉,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564293735
U78,兩津堪吉,紅毛城,True,False,False,False,False,False,False,False,report togo,1564293741
U78,兩津堪吉,小白宮,True,False,False,False,False,False,False,False,report togo,1564295207
U78,兩津堪吉,小白宮,True,False,False,False,False,False,False,False,report togo,1564295239
U27,小雁,龍山寺,False,False,False,False,False,False,False,False,report anywhere,1564292432
U27,小雁,清水巖,False,False,False,False,False,False,False,False,report anywhere,1564292866
U27,小雁,重建街戀愛巷,False,False,False,False,False,False,False,False,report anywhere,1564293380
U27,小雁,文化阿給,False,False,False,False,False,False,False,False,report anywhere,1564294985
U27,小雁,真理大學,False,False,False,False,False,False,False,False,report anywhere,1564296200
U27,小雁,真理大學禮拜堂,False,False,False,False,False,False,False,False,report anywhere,1564297191
U27,小雁,紅毛城,False,False,False,False,False,False,False,False,report anywhere,1564297928
U27,小雁,海關碼頭,False,False,False,False,False,False,False,False,report anywhere,1564299647
U27,小雁,淡水榕樹道,True,False,False,False,False,False,False,False,report togo,1564300214
U27,小雁,老牌阿給,True,False,False,False,False,False,False,False,report togo,1564300246
U27,小雁,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo,1564300264
U27,小雁,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564301429
U27,小雁,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo,1564301757
U03,jj,淡水渡船頭,True,False,False,False,False,False,False,False,report togo,1564290508
U03,jj,淡水老街,True,False,False,False,False,False,False,False,report togo,1564290641
U03,jj,三協成博物館,True,False,False,False,False,False,False,False,report togo,1564292151
U03,jj,淡水老街,True,False,False,False,False,False,False,False,report togo,1564292318
U03,jj,合益魚酥,True,False,False,False,False,False,False,False,report togo,1564292338
U03,jj,許義魚酥,True,False,False,False,False,False,False,False,report togo,1564292440
U03,jj,福佑宮,True,False,False,False,False,False,False,False,report togo,1564292514
U03,jj,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo,1564292819
U03,jj,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo,1564292886
U03,jj,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo,1564293050
U03,jj,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564293094
U03,jj,可口魚丸,True,False,False,False,False,False,False,False,report togo,1564293165
U03,jj,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo,1564293350
U03,jj,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo,1564293558
U03,jj,馬偕銅像,True,False,False,False,False,False,False,False,report togo,1564294921
U03,jj,滬尾偕醫館,True,False,False,False,False,False,False,False,report togo,1564294934
U03,jj,淡水禮拜堂,True,False,False,False,False,False,False,False,report togo,1564295033
U03,jj,藝術穿堂,True,False,False,False,False,False,False,False,report togo,1564296284
U03,jj,龍山寺,True,False,False,False,False,False,False,False,report togo,1564297006
U03,jj,蒸汽火車BK20,True,False,False,False,False,False,False,False,report togo,1564297216
U03,jj,海風餐廳,True,False,False,False,False,False,False,False,report togo,1564297488
U03,jj,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo,1564297676
U10,zya,合益魚酥,False,False,False,False,False,False,False,False,report anywhere,1564291085
U10,zya,金色水岸,True,False,False,False,False,False,False,False,report togo,1564289959
U10,zya,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564290112
U10,zya,淡水老街,True,False,False,False,False,False,False,False,report togo,1564290488
U10,zya,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo,1564290741
U10,zya,福佑宮,True,False,False,False,False,False,False,False,report togo,1564291098
U06,阿光,黑殿飯店,False,False,False,False,False,False,False,False,report anywhere,1564291158
U06,阿光,淡水老街口變電箱,False,False,False,False,False,False,False,False,report anywhere,1564291407
U06,阿光,海風餐廳,False,False,False,False,False,False,False,False,report anywhere,1564291480
U06,阿光,緣味古早味蛋糕,False,False,False,False,False,False,False,False,report anywhere,1564291888
U06,阿光,龍山寺,False,False,False,False,False,False,False,False,report anywhere,1564292028
U06,阿光,馬偕之路,False,False,False,False,False,False,False,False,report anywhere,1564292490
U06,阿光,淡水中正觀光市場,False,False,False,False,False,False,False,False,report anywhere,1564292619
U06,阿光,汪記燒餅,False,False,False,False,False,False,False,False,report anywhere,1564292817
U06,阿光,金色水岸,False,False,False,False,False,False,False,False,report anywhere,1564293019
U06,阿光,屎礐渡頭,False,False,False,False,False,False,False,False,report anywhere,1564293298
U06,阿光,阿媽的酸梅湯,False,False,False,False,False,False,False,False,report anywhere,1564293390
U06,阿光,三協成博物館,False,False,False,False,False,False,False,False,report anywhere,1564293853
U06,阿光,三協成餅鋪,False,False,False,False,False,False,False,False,report anywhere,1564294238
U06,阿光,福佑宮,False,False,False,False,False,False,False,False,report anywhere,1564294490
U06,阿光,半坪屋,False,False,False,False,False,False,False,False,report anywhere,1564294721
U06,阿光,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere,1564295384
U06,阿光,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere,1564295435
U06,阿光,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere,1564295799
U06,阿光,藝術工坊,False,False,False,False,False,False,False,False,report anywhere,1564296265
U06,阿光,齊柏林空間水管,False,False,False,False,False,False,False,False,report anywhere,1564296525
U06,阿光,得忌利士洋行,False,False,False,False,False,False,False,False,report anywhere,1564296651
U06,阿光,朝日夫婦,False,False,False,False,False,False,False,False,report anywhere,1564297505
U06,阿光,中正路235號,False,False,False,False,False,False,False,False,report anywhere,1564297581
U06,阿光,又有貓貓指示,False,False,False,False,False,False,False,False,report anywhere,1564297747
U06,阿光,梅園,False,False,False,False,False,False,False,False,report anywhere,1564297927
U06,阿光,多田榮吉故居,False,False,False,False,False,False,False,False,report anywhere,1564298022
U06,阿光,紅毛城,False,False,False,False,False,False,False,False,report anywhere,1564298854
U06,阿光,蒸汽火車BK20,True,False,False,False,False,False,False,False,report togo,1564290817
U06,阿光,龍山寺,True,False,False,False,False,False,False,False,report togo,1564292219
U06,阿光,許義魚酥,True,False,False,False,False,False,False,False,report togo,1564294328
U06,阿光,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo,1564294673
U06,阿光,藝術穿堂,True,False,False,False,False,False,False,False,report togo,1564295950
U06,阿光,文化阿給,True,False,False,False,False,False,False,False,report togo,1564298167
U06,阿光,牧師樓,True,False,False,False,False,False,False,False,report togo,1564298627
U06,阿光,姑娘樓,True,False,False,False,False,False,False,False,report togo,1564298692
U21,hohoho,金色水岸,True,False,False,False,False,False,False,False,report togo,1564289969
U21,hohoho,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564290482
U21,hohoho,合益魚酥,True,False,False,False,False,False,False,False,report togo,1564290976
U21,hohoho,淡水老街,True,False,False,False,False,False,False,False,report togo,1564291167
U21,hohoho,清水巖,True,False,False,False,False,False,False,False,report togo,1564304102
U11,藍,淡水紅樓,False,False,False,False,False,False,False,False,report anywhere,1564294675
U11,藍,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo,1564290649
U11,藍,許義魚酥,True,False,False,False,False,False,False,False,report togo,1564292437
U11,藍,合益魚酥,True,False,False,False,False,False,False,False,report togo,1564292445
U11,藍,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo,1564292668
U11,藍,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo,1564292721
U11,藍,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo,1564293009
U11,藍,馬偕銅像,True,False,False,False,False,False,False,False,report togo,1564294413
U11,藍,木下靜涯紀念公園,True,False,False,False,False,False,False,False,report togo,1564295019
U11,藍,文化阿給,True,False,False,False,False,False,False,False,report togo,1564296423
U11,藍,多田榮吉故居,True,False,False,False,False,False,False,False,report togo,1564298114
U11,藍,小白宮,True,False,False,False,False,False,False,False,report togo,1564298656
U11,藍,真理大學禮拜堂,True,False,False,False,False,False,False,False,report togo,1564299612
U11,藍,紅毛城,True,False,False,False,False,False,False,False,report togo,1564300104
U11,藍,英國領事館,True,False,False,False,False,False,False,False,report togo,1564300201
U46,yaaaaa,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere,1564291521
U46,yaaaaa,海關碼頭,False,False,False,False,False,False,False,False,report anywhere,1564300288
U46,yaaaaa,淡水老街,False,False,False,False,False,False,False,False,report anywhere,1564301154
U46,yaaaaa,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo,1564289251
U46,yaaaaa,金色水岸,True,False,False,False,False,False,False,False,report togo,1564290451
U46,yaaaaa,金色水岸自行車道,True,False,False,False,False,False,False,False,report togo,1564290986
U46,yaaaaa,淡水禮拜堂,True,False,False,False,False,False,False,False,report togo,1564291653
U46,yaaaaa,多田榮吉故居,True,False,False,False,False,False,False,False,report togo,1564292111
U46,yaaaaa,小白宮,True,False,False,False,False,False,False,False,report togo,1564293918
U46,yaaaaa,馬偕故居(馬偕紀念館),True,False,False,False,False,False,False,False,report togo,1564295207
U46,yaaaaa,姑娘樓,True,False,False,False,False,False,False,False,report togo,1564295601
U46,yaaaaa,牧師樓,True,False,False,False,False,False,False,False,report togo,1564295791
U46,yaaaaa,理學堂大書院,True,False,False,False,False,False,False,False,report togo,1564296468
U46,yaaaaa,紅毛城,True,False,False,False,False,False,False,False,report togo,1564299003
U46,yaaaaa,淡水榕樹道,True,False,False,False,False,False,False,False,report togo,1564300818
U67,未來人,,False,False,False,False,False,False,False,False,report anywhere,1564294044
U67,未來人,,False,False,False,False,False,False,False,False,report anywhere,1564294208
U67,未來人,,False,False,False,False,False,False,False,False,report anywhere,1564294296
U67,未來人,,False,False,False,False,False,False,False,False,report anywhere,1564294753
U67,未來人,,False,False,False,False,False,False,False,False,report anywhere,1564295170
U67,未來人,教士會館,False,False,False,False,False,False,False,False,report anywhere,1564297456
U67,未來人,淡水渡船頭,True,False,False,False,False,False,False,False,report togo,1564297961
U67,未來人,馬偕故居(馬偕紀念館),True,False,False,False,False,False,False,False,report togo,1564297969
U67,未來人,姑娘樓,True,False,False,False,False,False,False,False,report togo,1564297973
U67,未來人,牧師樓,True,False,False,False,False,False,False,False,report togo,1564297975
U67,未來人,理學堂大書院,True,False,False,False,False,False,False,False,report togo,1564297978
U67,未來人,信不信由你搜奇博物館,True,False,False,False,False,False,False,False,report togo,1564298931
U73,paul,騎行天下,False,False,False,False,False,False,False,False,report anywhere,1564290131
U73,paul,超像素描,False,False,False,False,False,False,False,False,report anywhere,1564290682
U73,paul,星巴客,False,False,False,False,False,False,False,False,report anywhere,1564291214
U73,paul,中正美食廣場,False,False,False,False,False,False,False,False,report anywhere,1564298350
U73,paul,miniso,False,False,False,False,False,False,False,False,report anywhere,1564298784
U73,paul,英專夜市,False,False,False,False,False,False,False,False,report togo,1564290703
U73,paul,金色水岸,True,False,False,False,False,False,False,False,report togo,1564290711
U73,paul,文化阿給,True,False,False,False,False,False,False,False,report togo,1564292780
U73,paul,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo,1564297420
U73,paul,淡水渡船頭,True,False,False,False,False,False,False,False,report togo,1564298181
U01,萬事有成,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere,1564295376
U01,萬事有成,金色水岸,False,False,False,False,False,False,False,False,report anywhere,1564295462
U01,萬事有成,陳澄波戶外美術館,False,False,False,False,False,False,False,False,report anywhere,1564298335
U01,萬事有成,遊滬旅遊中心,False,False,False,False,False,False,False,False,report anywhere,1564298393
U01,萬事有成,小禮堂,False,False,False,False,False,False,False,False,report anywhere,1564298470
U01,萬事有成,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo,1564289983
U01,萬事有成,淡水捷運站,True,False,False,False,False,False,False,False,report togo,1564290299
U01,萬事有成,淡水老街,True,False,False,False,False,False,False,False,report togo,1564290759
U01,萬事有成,三協成博物館,True,False,False,False,False,False,False,False,report togo,1564291689
U01,萬事有成,許義魚酥,True,False,False,False,False,False,False,False,report togo,1564292295
U01,萬事有成,合益魚酥,True,False,False,False,False,False,False,False,report togo,1564292301
U01,萬事有成,馬偕銅像,True,False,False,False,False,False,False,False,report togo,1564293306
U01,萬事有成,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo,1564293313
U01,萬事有成,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo,1564293319
U01,萬事有成,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo,1564293352
U01,萬事有成,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo,1564293360
U01,萬事有成,福佑宮,True,False,False,False,False,False,False,False,report togo,1564293372
U01,萬事有成,可口魚丸,True,False,False,False,False,False,False,False,report togo,1564293387
U01,萬事有成,馬偕租屋處,True,False,False,False,False,False,False,False,report togo,1564294289
U01,萬事有成,淡水禮拜堂,True,False,False,False,False,False,False,False,report togo,1564294302
U01,萬事有成,滬尾偕醫館,True,False,False,False,False,False,False,False,report togo,1564294306
U01,萬事有成,馬偕上岸處,True,False,False,False,False,False,False,False,report togo,1564294495
U01,萬事有成,淡水榕樹道,True,False,False,False,False,False,False,False,report togo,1564294522
U01,萬事有成,藝術工坊,True,False,False,False,False,False,False,False,report togo,1564294641
U01,萬事有成,白樓故事牆,True,False,False,False,False,False,False,False,report togo,1564294862
U01,萬事有成,藝術穿堂,True,False,False,False,False,False,False,False,report togo,1564295516
U01,萬事有成,龍山寺,True,False,False,False,False,False,False,False,report togo,1564296889
U01,萬事有成,清水巖,True,False,False,False,False,False,False,False,report togo,1564296896
U01,萬事有成,3D意象彩繪階梯,True,False,False,False,False,False,False,False,report togo,1564296906
U01,萬事有成,木下靜涯紀念公園,True,False,False,False,False,False,False,False,report togo,1564297118
U01,萬事有成,蒸汽火車BK20,True,False,False,False,False,False,False,False,report togo,1564297222
U01,萬事有成,海風餐廳,True,False,False,False,False,False,False,False,report togo,1564297495
U01,萬事有成,多田榮吉故居,True,False,False,False,False,False,False,False,report togo,1564297555
U01,萬事有成,重建街戀愛巷,True,False,False,False,False,False,False,False,report togo,1564297809
U01,萬事有成,文化阿給,True,False,False,False,False,False,False,False,report togo,1564297902
U65,77,淡水捷運站,False,False,False,False,False,False,False,False,report anywhere,1564290606
U65,77,信不信由你搜奇博物館,False,False,False,False,False,False,False,False,report anywhere,1564291991
U65,77,李圓圓黑糖珍珠鮮奶,False,False,False,False,False,False,False,False,report anywhere,1564292346
U65,77,老虎堂,False,False,False,False,False,False,False,False,report anywhere,1564292760
U65,77,龍山寺,False,False,False,False,False,False,False,False,report anywhere,1564293223
U65,77,福佑宮,False,False,False,False,False,False,False,False,report anywhere,1564294268
U65,77,幸福堂,False,False,False,False,False,False,False,False,report anywhere,1564294455
U65,77,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo,1564293031
U65,77,許義魚酥,True,False,False,False,False,False,False,False,report togo,1564294200
U65,77,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo,1564294390
U65,77,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo,1564294410
U65,77,可口魚丸,True,False,False,False,False,False,False,False,report togo,1564294560
U65,77,淡水老街,True,False,False,False,False,False,False,False,report togo,1564294895
